product_id,product_name,product_name_original,brand,category,subcategory,sku,price,price_unit,dosage_form,ingredients,specification,is_active,source_database,ai_extracted_product,has_ai_match,ai_match_confidence,total_quantity_purchased,purchase_frequency,avg_quantity_per_purchase,avg_purchase_price,min_purchase_price,max_purchase_price,pharmacies,first_purchase_date,last_purchase_date,promotion_programs,promotion_categories,promotion_count,has_purchase_data,has_promotion_data,data_completeness_score
LC_00017342,CUELLAR 150MG DAVI 6X10,CUELLAR 150MG DAVI 6X10,Davipharm,Thuốc,Thuốc tiêu hoá & gan mật,00017342,0.0,Viên,Viên nén bao phim,Ursodeoxycholic acid 150mg,Hộp 6 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017365,LIDOCAIN KABI 2% FRESENIUS KABI 100 ỐNG X 2ML,LIDOCAIN KABI 2% FRESENIUS KABI 100 ỐNG X 2ML,Fresenius Kabi,Thuốc,Thuốc tiêm chích & dịch truyền,00017365,0.0,Ống,Dung dịch tiêm,Lidocaine 40mg,Hộp 100 Ống,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017386,BISOPLUS HCT 5/12.5MG STELLA 3X10,BISOPLUS HCT 5/12.5MG STELLA 3X10,Stella Pharm,Thuốc,Thuốc tim mạch & máu,00017386,0.0,Viên,Viên nén bao phim,"Bisoprolol 5mg, Hydrochlorothiazide 12.5mg",Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017430,NIFEHEXAL 30 LA SANDOZ 3X10,NIFEHEXAL 30 LA SANDOZ 3X10,Sandoz,Thuốc,Thuốc tim mạch & máu,00017430,0.0,Viên,Viên nén bao phim phóng thích kéo dài,Nifedipine 30mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017432,CARSANTIN 6.25MG HASAN 3X10,CARSANTIN 6.25MG HASAN 3X10,Hasan,Thuốc,Thuốc tim mạch & máu,00017432,0.0,Hộp,Viên nén,Carvedilol 6.25mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017439,LOSAR-DENK 50 DENK PHARMA 2X14,LOSAR-DENK 50 DENK PHARMA 2X14,Denk,Thuốc,Thuốc tim mạch & máu,00017439,0.0,Hộp,Viên nén bao phim,Losartan 50mg,,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017486,ZLATKO 100 DAVI 3X10,ZLATKO 100 DAVI 3X10,Davipharm,Thuốc,Thuốc trị tiểu đường,00017486,0.0,Viên,Viên nén bao phim,Sitagliptin 100mg,Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017490,ATISALBU AN THIÊN 30 ỐNG X 5ML,ATISALBU AN THIÊN 30 ỐNG X 5ML,An Thiên,Thuốc,Thuốc hô hấp,00017490,0.0,Hộp,Dung dịch uống,Salbutamol 2mg,Hộp 30 Ống x 5ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017542,TWYNSTA 40MG/5MG BOEHRINGER 14X7,TWYNSTA 40MG/5MG BOEHRINGER 14X7,Boehringer,Thuốc,Thuốc tim mạch & máu,00017542,0.0,Viên,Viên nén,"Telmisartan 40mg, Amlodipine 5mg",Hộp 14 vỉ x 7 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017543,CARSIL 90MG SOPHARMA 5X6,CARSIL 90MG SOPHARMA 5X6,Sopharma,Thuốc,Thuốc tiêu hoá & gan mật,00017543,0.0,Viên,Viên nang cứng,Silymarin 90mg,Hộp 5 Vỉ x 6 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017556,NƯỚC CẤT TIÊM VINPHACO 10X5 ỐNG,NƯỚC CẤT TIÊM VINPHACO 10X5 ỐNG,Vinphaco,Thuốc,Thuốc tiêm chích & dịch truyền,00017556,0.0,Hộp,Dung dịch tiêm,Nước cất 5ml,Hộp 10 Vỉ x 5 Ống x 5ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017573,HASANBIN 200 HASAN 3X10,HASANBIN 200 HASAN 3X10,Hasan,Thuốc,Thuốc tiêu hoá & gan mật,00017573,0.0,Viên,Viên nén bao phim,Trimebutine 200mg,,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017590,TADIMAX DANAPHA 2X21 - CHỦ TRỊ PHÌ ĐẠI LÀNH TÍNH TUYẾN TIỀN LIỆT,TADIMAX DANAPHA 2X21 - CHỦ TRỊ PHÌ ĐẠI LÀNH TÍNH TUYẾN TIỀN LIỆT,Danapha,Thuốc,Thuốc tiết niệu - sinh dục,00017590,0.0,Hộp,Viên nén bao phim,"Ích mẫu 666mg, Hoàng bá 666mg, Trinh nữ hoàng cung 80mg, Tri mẫu 666mg, Đào nhân 83mg, Trạch tả 830mg, Xích thược 500mg, Nhục quế 8.3mg",Hộp 2 Vỉ x 21 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017603,FUXICURE 400 GRACURE 3X10,FUXICURE 400 GRACURE 3X10,Gracure,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00017603,0.0,Viên,Viên nang cứng,Celecoxib 400mg,Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017619,GANFORT ALLERGAN 3ML,GANFORT ALLERGAN 3ML,Allergan,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00017619,0.0,Chai,Dung dịch,"Bimatoprost 0.3mg, Timolol 5mg",Chai x 3ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017718,HASADERM HASAN 10G,HASADERM HASAN 10G,Hasan,Thuốc,Thuốc da liễu,00017718,0.0,Tuýp,Thuốc mỡ,"Salicylic acid 3%, Betamethasone dipropionate 0.064%",,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017732,U-STONE CASASCO 60 GÓI,U-STONE CASASCO 60 GÓI,Casasco S.A.I.C,Thuốc,Thuốc tiêu hoá & gan mật,00017732,0.0,Hộp,Bột pha dung dịch uống,Kali citrate 3g,Hộp 60 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017733,URSOLIV 250MG MEGA 5X10,URSOLIV 250MG MEGA 5X10,MEGA We care,Thuốc,Thuốc tiêu hoá & gan mật,00017733,0.0,Hộp,Viên nang cứng,Ursodeoxycholic acid 250mg,Hộp 5 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017746,METSAV 1000 SAVI 10X10,METSAV 1000 SAVI 10X10,Savi,Thuốc,Thuốc trị tiểu đường,00017746,0.0,Viên,Viên nén bao phim,Metformin 1000mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017770,OPESINKAST 5 OPV 4X7,OPESINKAST 5 OPV 4X7,Opv,Thuốc,Thuốc hô hấp,00017770,0.0,Viên,Viên nén phân tán tan trong miệng,Montelukast 5mg,Hộp 4 vỉ x 7 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017775,AUGXICINE 250MG/31.25MG NEW JERSEY 10 GÓI X 0.8G,AUGXICINE 250MG/31.25MG NEW JERSEY 10 GÓI X 0.8G,Jersey,Thuốc,"Thuốc kháng sinh, kháng nấm",00017775,0.0,Gói,Thuốc bột pha hỗn dịch uống,"Amoxicillin 250mg, Clavulanic acid 31.25mg",Hộp 10 Gói x 0.8g/gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017774,AUGXICINE 500MG/62.5MG VIDIPHA 10 GÓI X 1G,AUGXICINE 500MG/62.5MG VIDIPHA 10 GÓI X 1G,Vidipha,Thuốc,"Thuốc kháng sinh, kháng nấm",00017774,0.0,Gói,Thuốc bột pha hỗn dịch uống,"Amoxicillin 500mg, Clavulanic acid 62.5mg",Hộp 10 Gói x 1g/gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017839,ARONAT 70MG BOSTON 1X2,ARONAT 70MG BOSTON 1X2,Boston,Thuốc,Cơ - xương - khớp,00017839,0.0,Viên,Viên nén,Alendronic acid 70mg,,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017857,DOGLITAZON PHƯƠNG ĐÔNG 12X5,DOGLITAZON PHƯƠNG ĐÔNG 12X5,Phương Đông,Thuốc,Thuốc tiêu hoá & gan mật,00017857,0.0,Viên,Viên nang mềm,Cao Cardus marianus 200mg,Hộp 12 vỉ x 5 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017937,MEKODERM-NEOMYCIN MEKOPHAR 10G,MEKODERM-NEOMYCIN MEKOPHAR 10G,Mekophar,Thuốc,Thuốc da liễu,00017937,0.0,Tuýp,Dạng kem,"Betamethasone dipropionate 6.4mg, Tá dược vừa đủ 10",Tuýp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017951,ROTINVAST 20 AGIMEXPHARM 3X10,ROTINVAST 20 AGIMEXPHARM 3X10,Agimexpharm,Thuốc,Thuốc tim mạch & máu,00017951,0.0,Viên,Viên nén bao phim,Rosuvastatin 20mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00017975,CAMLYHEPATINSOF BOSTON 12X5,CAMLYHEPATINSOF BOSTON 12X5,Boston,Thuốc,Thuốc tiêu hoá & gan mật,00017975,0.0,Hộp,Viên nang mềm,"Vitamin E 50mg, Vitamin B6 1mg, Vitamin B1 10mg, L-ornithine-L-aspartate 80mg, Vitamin C 75mg",,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018079,METHYLCOBALAMIN CAPSULES 1500MCG SOFTGEL 3X10,METHYLCOBALAMIN CAPSULES 1500MCG SOFTGEL 3X10,Softgel Healthcare,Thuốc,Thuốc hệ thần kinh,00018079,0.0,Viên,Viên nang mềm,Methylcobalamin 1500mcg,Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018107,FEMOSTON 1/10 ABBOTT 28V,FEMOSTON 1/10 ABBOTT 28V,Abbott,Thuốc,Thuốc tiết niệu - sinh dục,00018107,0.0,Hộp,Viên nén bao phim,"Estradiol 1mg, Didrogesterona 10mg",Hộp 1 Vỉ x 28 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018164,MOMEX HANLIM 140 LIỀU 18ML,MOMEX HANLIM 140 LIỀU 18ML,Hanlim,Thuốc,Thuốc hô hấp,00018164,0.0,Chai,Hỗn dịch xịt mũi,Mometason furoat 0.5mg,Chai x 18ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018265,REMINYL 8MG JANSSEN 4X7,REMINYL 8MG JANSSEN 4X7,Janssen,Thuốc,Thuốc hệ thần kinh,00018265,0.0,Viên,Viên nang cứng,Galantamine 8mg,Hộp 4 Vỉ x 7 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018281,TETRACYCLINE 500MG MEKOPHAR 10X10,TETRACYCLINE 500MG MEKOPHAR 10X10,Mekophar,Thuốc,"Thuốc kháng sinh, kháng nấm",00018281,0.0,Hộp,Viên nang cứng,Tetracycline 500mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018298,SAVI LOSARTAN PLUS HCT 50/12.5 3X10,SAVI LOSARTAN PLUS HCT 50/12.5 3X10,Savi,Thuốc,Thuốc tim mạch & máu,00018298,0.0,Hộp,Viên nén bao phim,"Losartan kali 50mg, Hydrochlorothiazid 12.5mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018327,CEFPROZIL 250-US USP 1X10,CEFPROZIL 250-US USP 1X10,Usp,Thuốc,"Thuốc kháng sinh, kháng nấm",00018327,0.0,Hộp,Viên nén bao phim,Cefprozil 250mg,Hộp 1 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018338,LUMIGAN 0.01% ALLERGAN 3ML,LUMIGAN 0.01% ALLERGAN 3ML,Allergan,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00018338,0.0,Chai,Dung dịch nhỏ mắt,Bimatoprost 0.01%,Chai x 3ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018345,AGIETOXIB 90 AGIMEXPHARM 3X10,AGIETOXIB 90 AGIMEXPHARM 3X10,Agimexpharm,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018345,0.0,Viên,Viên nén bao phim,Etoricoxib 90mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018352,CLOPIAS USP 3X10,CLOPIAS USP 3X10,Usp,Thuốc,Thuốc tim mạch & máu,00018352,0.0,Hộp,Viên nén bao phim,"Clopidogrel 75mg, Acid acetylsalicylic (Aspirin) 100mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018393,CATEFAT CHO-A 20 ỐNG X 10ML,CATEFAT CHO-A 20 ỐNG X 10ML,CHO-A,Thuốc,Thuốc bổ & vitamin,00018393,0.0,Hộp,Dung dịch uống,Levocarnitin 1g,Hộp 20 Ống x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018433,VINCOMID VINPHACO 2 VỈ X 5 ỐNG X 2ML,VINCOMID VINPHACO 2 VỈ X 5 ỐNG X 2ML,Vinphaco,Thuốc,Thuốc tiêu hoá & gan mật,00018433,0.0,Ống,Dung dịch tiêm,Metoclopramid hydroclorid 10mg,Hộp 2 Vỉ x 5 Ống x 2ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018457,BACTAMOX 750MG IMEXPHARM 2X7,BACTAMOX 750MG IMEXPHARM 2X7,Imexpharm,Thuốc,"Thuốc kháng sinh, kháng nấm",00018457,0.0,Hộp,Viên nén bao phim,"Amoxicillin 500mg, Sulbactam 250mg",Hộp 2 vỉ x 7 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018472,LACVES FARMAPRIM LTD 2X5,LACVES FARMAPRIM LTD 2X5,Farmaprim,Thuốc,Thuốc tiết niệu - sinh dục,00018472,0.0,Hộp,Viên đặt âm đạo,"Metronidazole 500mg, Neomycin 200mg, Clotrimazol 150mg",Hộp 2 Vỉ x 5 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018499,COMOZOL CREAM DAEHWA 10G - THUỐC DÙNG NGOÀI,COMOZOL CREAM DAEHWA 10G - THUỐC DÙNG NGOÀI,Daehwa,Thuốc,Thuốc da liễu,00018499,0.0,Hộp,Kem bôi da,Ketoconazol 20mg,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018502,CROTAMITON 10% STELLA 20G,CROTAMITON 10% STELLA 20G,Stella Pharm,Thuốc,Thuốc da liễu,00018502,0.0,Hộp,Kem bôi da,Crotamiton 2g,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018535,PROPAIN 500 REMEDICA 10X10,PROPAIN 500 REMEDICA 10X10,REMEDICA,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018535,0.0,Hộp,Viên nén,Naproxen 500mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018533,PIROPHARM 20MG IMEXPHARM 10X10,PIROPHARM 20MG IMEXPHARM 10X10,Imexpharm,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018533,0.0,Hộp,Viên nang cứng,Piroxicam 20mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018530,FENAFLAM 25MG DHG 2X10,FENAFLAM 25MG DHG 2X10,Dhg,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018530,0.0,Hộp,Viên nén bao phim,Diclofenac kali 25mg,Hộp 2 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018531,PULMOREST SANTA 50ML,PULMOREST SANTA 50ML,SANTA,Thuốc,Thuốc hô hấp,00018531,0.0,Chai,Siro,Levodropropizine 30mg,Chai x 50ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00004855,MESALAZINE 500MG SAVI 10X10,MESALAZINE 500MG SAVI 10X10,Savi,Thuốc,Thuốc tiêu hoá & gan mật,00004855,0.0,Hộp,Viên nén bao phim tan trong ruột,Mesalazin 500mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018549,NATRIXAM 1.5MG/10MG SERVIER 6X5,NATRIXAM 1.5MG/10MG SERVIER 6X5,Servier,Thuốc,Thuốc tim mạch & máu,00018549,0.0,Hộp,Viên nén,"Indapamide 1.5mg, Amlodipine 10mg",Hộp 6 Vỉ x 5 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018547,BATONAT 400MG PHIL 10X10,BATONAT 400MG PHIL 10X10,Phil,Thuốc,Thuốc tiêu hoá & gan mật,00018547,0.0,Hộp,Viên nang mềm,L-ornithine-L-aspartate 400mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018575,PAROCONTIN TIPHARCO 3X10,PAROCONTIN TIPHARCO 3X10,Tipharco,Thuốc,Cơ - xương - khớp,00018575,0.0,Hộp,Viên nén bao phim,"Paracetamol 325mg, Methocarbamol 400mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018577,TENASPEC MEDIPLANTEX 6X10,TENASPEC MEDIPLANTEX 6X10,Mediplantex,Thuốc,Thuốc tim mạch & máu,00018577,0.0,Hộp,Viên nang mềm,Choline alfoscerate 800mg,Hộp 60 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018595,RABETO 40 FLAMINGO 10X10,RABETO 40 FLAMINGO 10X10,Flamingo,Thuốc,Thuốc tiêu hoá & gan mật,00018595,0.0,Viên,Viên nén bao tan trong ruột,Rabeprazole 40mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018622,STASAMIN 1200MG/6ML HATAPHAR 6X5,STASAMIN 1200MG/6ML HATAPHAR 6X5,Hà Tây,Thuốc,Thuốc tim mạch & máu,00018622,0.0,Hộp,Dung dịch uống,Piracetam 1200mg,Hộp 6 Vỉ x 5 Ống x 6ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018617,SIRO HO TW3 FORIPHARM 60ML,SIRO HO TW3 FORIPHARM 60ML,Tw3,Thuốc,Thuốc hô hấp,00018617,0.0,Hộp,Siro,"Dextromethorphan HBr 30mg, Clorpheniramin maleat 7.98mg, Guaifenesin 300mg, Amoni Clorid 300mg",Hộp x 60ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018628,PAOLUCCI DAVI 3X10,PAOLUCCI DAVI 3X10,Davipharm,Thuốc,Thuốc ung thư,00018628,0.0,Viên,Viên nang cứng,Deferiprone 500mg,Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018646,GLUMEFORM 850 DHG 10X5 - ĐIỀU TRỊ ĐÁI THÁO ĐƯỜNG,GLUMEFORM 850 DHG 10X5 - ĐIỀU TRỊ ĐÁI THÁO ĐƯỜNG,Dhg,Thuốc,Thuốc trị tiểu đường,00018646,0.0,Viên,Viên nén bao phim,Metformin 850mg,Hộp 10 vỉ x 5 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018664,DEWORM RV 1X4,DEWORM RV 1X4,RV Lifesciences,Thuốc,"Thuốc kháng sinh, kháng nấm",00018664,0.0,Viên,Viên nén,Triclabendazole 250mg,Hộp 1 Vỉ x 4 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018668,NOVATOR 500 RV 5X10,NOVATOR 500 RV 5X10,Atra,Thuốc,Thuốc tim mạch & máu,00018668,0.0,Hộp,Viên nang cứng,Deferiprone 500mg,Hộp 5 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018672,ARBOL - 100 OLIVE 3X10,ARBOL - 100 OLIVE 3X10,Olive Healthcare,Thuốc,Cơ - xương - khớp,00018672,0.0,Viên,Viên nang mềm,Alfacalcidol 1mcg,Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018670,ULCERSEP 262.5MG OPV 10X10,ULCERSEP 262.5MG OPV 10X10,Opv,Thuốc,Thuốc tiêu hoá & gan mật,00018670,0.0,Viên,Viên nén nhai,Bismuth Subsalicylate 262.5mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018683,PYME FUCAN 150MG PYMEPHARCO 20X1,PYME FUCAN 150MG PYMEPHARCO 20X1,Pymepharco,Thuốc,"Thuốc kháng sinh, kháng nấm",00018683,0.0,Hộp,Viên nang cứng,Fluconazole 150mg,Lốc 20 Hộp x 1 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018681,EGILOK 25MG EGIS 60V,EGILOK 25MG EGIS 60V,Egis Pharma,Thuốc,Thuốc tim mạch & máu,00018681,0.0,Viên,Viên nén,Metoprolol tartrat 25mg,Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018687,BISNOL DAVIPHARM 6X10,BISNOL DAVIPHARM 6X10,Davipharm,Thuốc,Thuốc tiêu hoá & gan mật,00018687,0.0,Hộp,Viên nén bao phim,Bismuth oxyd 120mg,Hộp 6 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018686,POTRIOLAC TRUNG ƯƠNG 2 15G,POTRIOLAC TRUNG ƯƠNG 2 15G,Tw2,Thuốc,Thuốc da liễu,00018686,0.0,Hộp,Thuốc mỡ,"Calcipotriol 0.75mg, Betamethasone 7.5mg",Hộp x 15g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018688,LEPIGIN 100 DANAPHA 10X10,LEPIGIN 100 DANAPHA 10X10,Danapha,Thuốc,Thuốc hệ thần kinh,00018688,0.0,Viên,Viên nén,Clozapine 100mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018702,SANCEFUR PHARMATHEN 1X4,SANCEFUR PHARMATHEN 1X4,Pharmathen S.A,Thuốc,Cơ - xương - khớp,00018702,0.0,Viên,Viên nén bao phim,Risedronate 35mg,Hộp 1 Vỉ x 4 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018820,SOVEPRED 5MG MEKOPHAR 30V,SOVEPRED 5MG MEKOPHAR 30V,Mekophar,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018820,0.0,Viên,Viên nén sủi bọt,Prednisolone 5mg,Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018850,BART 20MG SOSEPHARM 3X10,BART 20MG SOSEPHARM 3X10,Sosepharm,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018850,0.0,Viên,Viên nén bao phim,Tenoxicam 20mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018860,DOROCRON MR 30MG DOMESCO 2X30,DOROCRON MR 30MG DOMESCO 2X30,Domesco,Thuốc,Thuốc trị tiểu đường,00018860,0.0,Viên,Viên nén phóng thích có biến đổi,Gliclazide 30mg,Hộp 2 Vỉ x 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018910,COMBILIPID PERI 1440ML JW LIFE SCIENCE,COMBILIPID PERI 1440ML JW LIFE SCIENCE,Jw Pharmaceutical,Thuốc,Thuốc tiêm chích & dịch truyền,00018910,0.0,Gói,Dung dịch,"Lysine 2.7g, Glycine 2.4g, L-Leucin 2.4g, L-Isoleucine 1.7g, Arginine 3.4g, Calcium Chloride 0.22g, Glucose 107g, Kali clorid 1.8g, L-Methionin 1.7g, L-Glutamic acid 1.7g, Monobasic Natri Phosphat 1.5g, L-Phenylalanine 2.4g, L-Threonin 1.7g, L-Valine 2.2g, L-Tryptophanamide 0.57g, L-Histidine 2g, L-Tyrosine 0.069g, Magnesium sulfate 0.48g, Alanine 4.8g, Proline 2g, Phospholipid đậu nành 51g, DL-Serine 1.4g, Acid aspartic 1g",Gói x 1440ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
LC_00018931,EGILOK 50MG EGIS 60V,EGILOK 50MG EGIS 60V,Egis Pharma,Thuốc,Thuốc tim mạch & máu,00018931,0.0,Hộp,Viên nén,Metoprolol tartrate 50mg,Hộp 60 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.2
