count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
378,00038374,"NƯỚC SÚC MIỆNG, HỌNG SMH PRO AG+++ VIỆT SINH 300ML - VỆ SINH RĂNG, MIỆNG, NGĂN NGỪA HÔI MIỆNG","Nước súc miệng, họng SMH Pro Ag+++ 300ml Việt Sinh vệ sinh răng, miệng, ngăn ngừa hôi miệng",trang-thiet-bi-y-te/nuoc-suc-mieng-smh-pro-ag-viet-sinh-300-ml.html,135000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02960_dbda4e2ce6.jpg,"Purified water , Sodium bicarbonate , Sodium borate , Sodium benzoate , Nano Silver , Poly ethylene glycol 40 ",,VIỆT SINH PHARMA,Hộp x 300ml,Thiết bị y tế | Dụng cụ y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/nuoc-suc-mieng-smh-pro-ag-viet-sinh-300-ml.html,trang-thiet-bi-y-te,300
379,00503752,BUỒNG ĐỆM KHÍ DUNG BH05 BIOHEALTH,Buồng đệm khí dung BH05 Biohealth,thuoc/buong-dem-khi-dung-bh05-biohealth-38099.html,199000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503752_BUONG_DEM_KHI_DUNG_BH_05_BIOHEALTH_7f1eb46ae9.jpg,Buồng đệm ,,Biohealth,Hộp,Thiết bị y tế | Dụng cụ y tế | Máy xông khí dung,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/may-xong-khi-dung,True,True,50,0,https://nhathuoclongchau.com.vn/thuoc/buong-dem-khi-dung-bh05-biohealth-38099.html,trang-thiet-bi-y-te,300
380,00503354,GẠC PHẪU THUẬT AN LÀNH 10CM X 10CM X 6 LỚP 100 MIẾNG,Gạc phẫu thuật An Lành 10cm x 10cm x 6 lớp Alameco dùng thấm máu trong phẫu thuật (100 miếng),trang-thiet-bi-y-te/gac-phau-thuat-an-lanh-10-cm-x-10-cm-x-6-lop-100-mieng.html,60000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02635_867723707a.jpg,Cotton 100%,,ALAMECO,Gói 100 Miếng,Thiết bị y tế | Dụng cụ sơ cứu,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/gac-phau-thuat-an-lanh-10-cm-x-10-cm-x-6-lop-100-mieng.html,trang-thiet-bi-y-te,300
381,00503282,SRK SALTMAX VS PHARMA 30 GÓI,Muối rửa mũi SRK Saltmax Việt Sinh Pharma giảm dị ứng mũi và khô mũi (30 gói),trang-thiet-bi-y-te/srk-saltmax-vs-pharma-30-goi.html,143000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503282_fbdff12843.png,"Sodium Chloride 2.144g, Sodium bicarbonate 1mg",,VIỆT SINH PHARMA,Hộp 30 Gói,Thiết bị y tế | Dụng cụ y tế | Dụng cụ vệ sinh mũi,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-ve-sinh-mui,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/srk-saltmax-vs-pharma-30-goi.html,trang-thiet-bi-y-te,300
382,00503101,URGOSTERILE 10CM X 20CM 20 MIẾNG - BĂNG GẠC,"Băng gạc tiệt trùng Urgosterile 10cm x 20cm bảo vệ vết trầy xước, vết cắt, vết thương (20 miếng)",trang-thiet-bi-y-te/urgosterile-10cm-x-20cm-20-mieng-bang-gac-37389.html,200000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503101_urgosterile_10cm_x_20cm_20_mieng_bang_gac_9415_63b6_large_788ea2a3f8.jpg,Băng gạc ,,Urgo,Hộp 20 Miếng,Thiết bị y tế | Dụng cụ sơ cứu | Băng y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bang-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/urgosterile-10cm-x-20cm-20-mieng-bang-gac-37389.html,trang-thiet-bi-y-te,300
383,00503100,URGOSTERILE 5CM X 7CM 50 MIẾNG - BĂNG GẠC,"Băng dán có gạc Urgosterile size 5cm x 7cm băng các vết thương do phẫu thuật, khâu, chấn thương (50 miếng)",trang-thiet-bi-y-te/urgosterile-5cm-x-7cm-50-mieng-bang-gac-37390.html,215000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503100_urgosterile_5cm_x_7cm_50_mieng_bang_gac_5280_63b6_large_fc68001348.jpg,Băng gạc ,,Urgo,Hộp 50 Miếng,Thiết bị y tế | Dụng cụ sơ cứu | Băng y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bang-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/urgosterile-5cm-x-7cm-50-mieng-bang-gac-37390.html,trang-thiet-bi-y-te,300
384,00502201,"GAMUCID ACM CHỐNG TRÀO NGƯỢC DẠ DÀY, THỰC QUẢN OFI 20 GÓI X 15ML",Hỗn dịch uống Gamucid ACM điều trị trào ngược dạ dày thực quản (20 gói x 15ml),trang-thiet-bi-y-te/gamucid-acm-chong-trao-nguoc-da-day-thuc-quan-ofi-20-goi-x-15-ml.html,451000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/3_711ee61168.png,Natri Alginate ,,OFI,Hộp 20 Gói,Thiết bị y tế,trang-thiet-bi-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/gamucid-acm-chong-trao-nguoc-da-day-thuc-quan-ofi-20-goi-x-15-ml.html,trang-thiet-bi-y-te,300
385,00502021,"DUNG DỊCH XỊT MŨI SALTMAX SPAY 100ML VIỆT SINH VỆ SINH MŨI, GIỮ ẨM NIÊM MẠC MŨI",Dung dịch vệ sinh mũi Saltmax Spay 100ml Việt Sinh giữ ẩm niêm mạc mũi,trang-thiet-bi-y-te/dung-dich-rua-mui-saltmax-spay-viet-sinh-100-ml.html,98000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02922_1948338690.jpg,"Sodium bicarbonate , NaCl ",,VIỆT SINH PHARMA,Chai,Thiết bị y tế | Dụng cụ y tế | Dụng cụ vệ sinh mũi,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-ve-sinh-mui,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/dung-dich-rua-mui-saltmax-spay-viet-sinh-100-ml.html,trang-thiet-bi-y-te,300
386,00501789,QUE THỬ ACID URIC FC-M168 FACARE 10 QUE,Que thử Axit Uric (Gout) FaCare FCM168 dùng để lấy máu (10 cái),trang-thiet-bi-y-te/que-thu-acid-uric-gut-facare-model-fcm-168-hop-10-que.html,125000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501789_que_thu_acid_uric_gut_facare_model_fcm168_hop_10_que_2907_630e_large_558f9428d8.jpg,Kim loại ,,FACARE,Hộp 10 Cái,Thiết bị y tế | Dụng cụ theo dõi,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-acid-uric-gut-facare-model-fcm-168-hop-10-que.html,trang-thiet-bi-y-te,300
387,00501787,QUE THỬ ĐƯỜNG HUYẾT FACARE (MODEL: FCM168) - HỘP 25 QUE,Que thử đường huyết FaCare FC-M168 (TD-4216) kiểm tra nồng độ đường huyết trong máu (25 cái),trang-thiet-bi-y-te/que-thu-duong-huyet-facare-model-fcm-168-hop-25-que.html,260000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/1_017d165752.jpg,Kim loại ,,URIGHT & FACARE,Hộp 25 Cái,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-duong-huyet-facare-model-fcm-168-hop-25-que.html,trang-thiet-bi-y-te,300
388,00501786,MÁY ĐO 5 IN 1 FACARE FC-M168 (BLUETOOTH),"Máy đo 5 in 1 FaCare+ FC-M168 (TD-4216) Bluetooth hỗ trợ đo Cholesterol, Acid Uric, Glucose ",trang-thiet-bi-y-te/may-do-5-in-1-facare-td-4216-and-fc-m168-bluetooth.html,850000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_0376_8f5121a188.jpg,Nhựa ,,FACARE,Hộp,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-5-in-1-facare-td-4216-and-fc-m168-bluetooth.html,trang-thiet-bi-y-te,300
389,00501317,DÂY THỞ OXY AN PHÚ,Dây thở oxy An Phú dùng để truyền oxy cho người bệnh,trang-thiet-bi-y-te/day-tho-oxy-an-phu.html,5500.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09691_c418e647fd.jpg,Nhựa PVC không mùi ,,An Phú,Cái,Thiết bị y tế | Dụng cụ y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/day-tho-oxy-an-phu.html,trang-thiet-bi-y-te,300
390,00501122,PEN GẮP VẾT THƯƠNG CONG KHÔNG MẤU SIZE 18CM,"Pen gắp cong không mấu Electro Bismed  dùng kẹp bông băng, băng gạc rửa vết thương (1 cái x 18cm)",trang-thiet-bi-y-te/pen-gap-vet-thuong-cong-khong-mau-size-18cm-35277.html,30000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501122_pen_gap_vet_thuong_cong_khong_mau_size_18cm_5077_62d4_large_44458ac76f.jpg,Kim loại ,,Electro Bismed,Cái,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/pen-gap-vet-thuong-cong-khong-mau-size-18cm-35277.html,trang-thiet-bi-y-te,300
391,00501121,"PEN GẮP THẲNG CÓ MẤU SIZE 16CM - KẸP BÔNG BĂNG, BĂNG GẠC RỬA VẾT THƯƠNG","Pen gắp thẳng có mấu Electro Bismed dùng kẹp bông băng, băng gạc rửa vết thương (1 cái x 16cm)",trang-thiet-bi-y-te/pen-gap-thang-co-mau-size-16cm-35278.html,24000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501121_pen_gap_thang_co_mau_size_16cm_9113_62d4_large_c8ae504edb.jpg,Kim loại ,,Electro Bismed,Cái,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/pen-gap-thang-co-mau-size-16cm-35278.html,trang-thiet-bi-y-te,300
392,00501118,"KÉO THẲNG 1 TÙ 1 NHỌN SIZE 16CM - DÙNG ĐỂ THAY BĂNG CHO BỆNH NHÂN, CẮT GÒN","Kéo thẳng 1 tù 1 nhọn Electro Bismed dùng để thay băng cho bệnh nhân, cắt gòn (16cm)",trang-thiet-bi-y-te/keo-thang-1-tu-1-nhon-size-16cm-35279.html,22000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501118_keo_thang_1_tu_1_nhon_size_16cm_5890_62d4_large_842ab90dd6.jpg,Kim loại ,,Electro Bismed,Cái,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/keo-thang-1-tu-1-nhon-size-16cm-35279.html,trang-thiet-bi-y-te,300
393,00500757,BUỒNG ĐỆM KHÍ DUNG BH01 BIOHEALTH,Buồng đệm khí dung Inhalation Chamber BH01 220ml Biohealth đưa thuốc vào bằng đường hô hấp,trang-thiet-bi-y-te/buong-dem-khi-dung-bh-01-biohealth.html,165000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03390_49f30893cc.jpg,Nhựa ,,Biohealth,Hộp x 220ml,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/buong-dem-khi-dung-bh-01-biohealth.html,trang-thiet-bi-y-te,300
394,00500674,PIN FUJITSU UNIVERSAL POWER ALKALINE LR03 (2B) SIZE AAA FU-W-FI - DÙNG CHO MỘT SỐ THIẾT BỊ ĐIỆN TỬ,Pin Fujitsu Alkaline LR03 (2B) FU-W-FI - AAA (Vỉ 2 cục),trang-thiet-bi-y-te/pin-fujitsu-universal-power-alkaline-lr-03-2-b-size-aaa-fu-w-fi-dung-cho-mot-so-thiet-bi-dien-tu.html,28000.0,Vỉ,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500674_pin_fujitsu_alkaline_lr03_2b_fu_w_fi_aaa_2772_62b2_large_360d9907ea.jpg,"Chất điện phân , Kiềm ",,FUJITSU,Vỉ 2 Cục,Thiết bị y tế,trang-thiet-bi-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/pin-fujitsu-universal-power-alkaline-lr-03-2-b-size-aaa-fu-w-fi-dung-cho-mot-so-thiet-bi-dien-tu.html,trang-thiet-bi-y-te,300
395,00500524,"NƯỚC SÚC MIỆNG DR.XIDINZ CHAI 250ML - TRỊ VIÊM HỌNG, VIÊM LỢI","Nước súc miệng Dr.Xidinz 250ml DK Pharma loại bỏ và ngăn ngừa mảng bám, làm trắng răng",trang-thiet-bi-y-te/dr-xidinz-250-ml.html,109000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03008_2139d57ca9.jpg,"Chlorhexidine digluconate 0.12%, Sodium fluoride 0.05%, Manitol , propylen glycol , Glycerin , Acid acetic , Sucralose , Sodium hydroxide , Saccharin sodium , Cremophor RH40 , Riboflavin sodium phosphate , Menthol , Tinh dầu bạc hà , Fragrance , Nước tinh khiết ",Dung dịch,DK Pharma,Chai,"Thiết bị y tế | Dụng cụ sơ cứu | Cồn, nước sát trùng, nước muối",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/con-va-nuoc-sat-trung,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/dr-xidinz-250-ml.html,trang-thiet-bi-y-te,300
396,00500437,"DUNG DỊCH RỬA VẾT THƯƠNG SUPORAN 190ML - LÀM SẠCH VẾT THƯƠNG NGOÀI DA, HỖ TRỢ PHÒNG NGỪA VIÊM, LOÉT",Dung dịch rửa vết thương Suporan 190ml CZ Pharma rửa sạch vết thương bên ngoài da,trang-thiet-bi-y-te/dung-dich-rua-vet-thuong-suporan-190-ml.html,105000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500437_1_83e474c360.jpg,Acid Hypochlorous ,,CZ PHARMA,Hộp 1 Chai,Thiết bị y tế | Dụng cụ sơ cứu | Chăm sóc vết thương,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/cham-soc-vet-thuong,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/dung-dich-rua-vet-thuong-suporan-190-ml.html,trang-thiet-bi-y-te,300
397,00500343,BỘT NHUẬN TRÀNG BUONA PEGINPOL 100G - CẢI THIỆN TÌNH TRẠNG TÁO BÓN CHO TRẺ TỪ 6 THÁNG TUỔI,Bột nhuận tràng PEGinpol Buona cải thiện tình trạng táo bón cho trẻ (100g),trang-thiet-bi-y-te/bot-nhuan-trang-peginpol-buona-100-g.html,265000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/pegimpol_1_0a9ea101eb.png,Polyethylenglycol 3350 ,,Buona,Hộp 1 Lọ,Thiết bị y tế,trang-thiet-bi-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bot-nhuan-trang-peginpol-buona-100-g.html,trang-thiet-bi-y-te,300
398,00500253,"ĐAI THẮT LƯNG CAO CẤP OLUMBA SIZE XL HỖ TRỢ GIẢM ĐAU, CỐ ĐỊNH CỘT SỐNG",Đai thắt lưng cao cấp Olumba Size XL dự phòng tổn thương cột sống thắt lưng,trang-thiet-bi-y-te/dai-that-lung-cao-cap-olumba-size-xl-1.html,300000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03276_a166133c91.jpg,Vải ,,Olumba,Hộp,Thiết bị y tế | Dụng cụ y tế | Đai lưng,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dai-lung,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/dai-that-lung-cao-cap-olumba-size-xl-1.html,trang-thiet-bi-y-te,300
399,00500231,QUE THỬ ĐƯỜNG HUYẾT ACCU CHEK GUIDE 50 QUE,Que thử dùng cho máy đo đường huyết Accu-Chek Guide (50 que),trang-thiet-bi-y-te/que-thu-duong-huyet-accu-chek-guide-50-que.html,550000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02827_198cbd7863.jpg,Que thử đường huyết ,,Accu-Chek,Hộp 50 Cái,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-duong-huyet-accu-chek-guide-50-que.html,trang-thiet-bi-y-te,300
400,00500152,MUỐI RỬA MŨI BAO GỒM BÌNH SRK SALTMAX 10 GÓI + 1 BÌNH,Muối rửa mũi SRK Saltmax kèm bình được sử dụng để vệ sinh mũi (10 gói + 1 bình),trang-thiet-bi-y-te/muoi-rua-mui-bao-gom-binh-srk-saltmax-10-goi-1-binh.html,160000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/srk_56e6cbc1f9.jpg,"Sodium Chloride 2.144g, Sodium bicarbonate 1mg",,VIỆT SINH PHARMA,Hộp 10 Gói,Thiết bị y tế | Dụng cụ y tế | Dụng cụ vệ sinh mũi,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-ve-sinh-mui,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/muoi-rua-mui-bao-gom-binh-srk-saltmax-10-goi-1-binh.html,trang-thiet-bi-y-te,300
401,00500050,QUE THỬ ĐƯỜNG HUYẾT ON CALL EXTRA 25 CÁI,Que thử đường huyết On Call Extra (25 cái),trang-thiet-bi-y-te/que-thu-duong-huyet-on-call-extra-25-cai.html,231000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500050_e301c373e7.png,Que thử đường huyết ,,ACON,Hộp 25 Cái,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-duong-huyet-on-call-extra-25-cai.html,trang-thiet-bi-y-te,400
402,00033683,KEM GIẢM ĐAU THẦN KINH NGOẠI BIÊN ALGONERV CREMA HOÀNG SƠN 75ML,"Kem bôi Algonerv Crema 75ml giảm đau thần kinh Zona, hiệu quả trong 3 - 5 ngày ",trang-thiet-bi-y-te/kem-giam-dau-than-kinh-ngoai-bien-algonerv-crema-hoang-son-75-ml.html,550000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033683_d097a5d162.jpg,"Aqua , cthoxydiglycol , Peg-5 rapeseed sterol , Stearic acid , Cetearyl Alcohol , Adelmidrol , Glyceryl stearate , Sodium PCA , capsicum fruttescens extract , Carbomer , triethanolamine , Dichlorobenzyl alcohol , 2-Bromo-2-nitropropane-1,3-diol ",,Epitech Group S.p.A,Tuýp,Thiết bị y tế | Dụng cụ y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/kem-giam-dau-than-kinh-ngoai-bien-algonerv-crema-hoang-son-75-ml.html,trang-thiet-bi-y-te,400
403,00033565,MÁY ĐO NỒNG ĐỘ OXY TRONG MÁU SPO2 METECH - PC - 60A,Máy đo nồng độ oxy trong máu SpO2 Metech - PC - 60A hỗ trợ đo nhanh chóng và chính xác,trang-thiet-bi-y-te/may-do-nong-do-oxy-trong-mau-spo2-metech-pc-60a-33657.html,399000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033565_may_do_nong_do_oxy_trong_mau_spo2_metech_pc_60a_8247_622e_large_5c80f1de14.jpg,Nhựa ,,Creative Medical,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo SpO2,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-sp-o2,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-nong-do-oxy-trong-mau-spo2-metech-pc-60a-33657.html,trang-thiet-bi-y-te,400
404,00033526,MÁY ĐO NỒNG ĐỘ OXY TRONG MÁU SPO2 JUMPER JPD 500E LED,Máy đo nồng độ oxy trong máu Jumper JPD 500E Led thiết kế nhỏ gọn và sử dụng dễ dàng,trang-thiet-bi-y-te/may-do-nong-do-oxy-trong-mau-spo2-jumper-jpd-500e-led-33631.html,490000.0,Cái,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033526_may_do_nong_do_oxy_trong_mau_spo2_jumper_jpd_500e_led_4383_6228_large_f1ce5b9570.jpg,Nhựa ,,Jumper,Cái,Thiết bị y tế | Dụng cụ theo dõi | Máy đo SpO2,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-sp-o2,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-nong-do-oxy-trong-mau-spo2-jumper-jpd-500e-led-33631.html,trang-thiet-bi-y-te,400
405,00033321,COMBO TEST ĐƯỜNG HUYẾT EASY MAX,"Combo đo đường huyết Easy Max cho kết quả nồng độ glucose trong máu nhanh, chính xác",trang-thiet-bi-y-te/combo-do-duong-huyet-easy-max-33432.html,5000.0,Kít,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/6_5cb1239d32.png,,,Easymax,Kít,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/combo-do-duong-huyet-easy-max-33432.html,trang-thiet-bi-y-te,400
406,00033350,"DUNG DỊCH VÔ TRÙNG DÙNG CHO MẮT HYCOB COC FARMACEUTICI 10ML - GIÚP BÔI TRƠN, TẠO ĐỘ ẨM CHO MẮT","Dung dịch nhãn khoa Hycob 10ml Sun Medical bôi trơn, tạo độ ẩm cho mắt",trang-thiet-bi-y-te/hycob-10-ml-sun-medical.html,240000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00164_6426a1f90c.png,"Natri Hyaluronate , Rosmarinic Acid , Allantoin , hydroxypropyl methylcellulose , Glycerin thực vật , Vitamin B12 , Natri chloride , Natri phosphate dibasic dodecahydrate ",Dung dịch nhỏ mắt,COC Farmaceutici,Hộp 1 Chai,Thiết bị y tế | Dụng cụ y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/hycob-10-ml-sun-medical.html,trang-thiet-bi-y-te,400
407,00033220,BÌNH XỊT MŨI KHÁNG VIRUS VIRALEZE 10ML,Bình xịt mũi Viraleze kháng virus gây bệnh đường hô hấp (10ml),trang-thiet-bi-y-te/binh-xit-mui-khang-virus-viraleze-10ml-33337.html,265000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033220_binh_xit_mui_khang_virus_viraleze_10ml_8693_61df_large_1f01cb9ee6.jpg,"Purified water , Astodrimer , Glycerol , Natri hydroxide , Propylene glycol , carbomer homopolymer type b ",,Viraleze,Hộp x 10ml,Thiết bị y tế | Dụng cụ y tế | Dụng cụ vệ sinh mũi,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-ve-sinh-mui,True,True,50,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/binh-xit-mui-khang-virus-viraleze-10ml-33337.html,trang-thiet-bi-y-te,400
